radius_bin,insol_bin,st_Teff_bin,Source Pipeline,Full TOI ID,Planet Radius Value,Orbital Period Value,Effective Temperature Value,Effective Stellar Flux Value,Planet Equilibrium Temperature (K) Value,mass_flag,V mag,K_amp,TSM,t_HIRES,X,TIC,TSM_Vmag_priority,X_priority,vip_rank
6,5,5,,EPIC 211945201 b,5.76,19.49221,6069.0,105.43023064854296,,1.0,,5.788108714158797,55.77619457624317,,,,3.0,2.0,
6,5,5,spoc,1237.01,5.26101,12.726356,6212.0,226.94749199999998,989.922275,0.0,10.769,5.884397818604787,38.30231987738489,3466.617097058129,0.011048904105933517,120960812.0,1.0,1.0,
6,5,5,,Kepler-450 b,6.14,28.454851,6263.0,94.325,,1.0,,3.3325573310392875,33.85817234532836,,,,,5.0,
6,5,5,,K2-98 b,5.2,10.136448,6172.0,338.2777532361713,,1.0,,8.440282039423453,14.504632159181053,,,,,3.0,
6,6,2,spoc,2022.01,5.80545,0.44873500000000005,3975.0,928.877466,1408.021727,0.0,13.134,33.24510635722376,245.9553778180463,959.0792011403682,0.2564494960641409,11996814.0,1.0,1.0,
6,6,3,spoc,2410.01,6.3169010000000005,0.7989470000000001,4785.0,1466.191105,1578.219462,0.0,13.21,27.052901702003226,110.87977157305995,1553.396124200394,0.07137894182022309,248391319.0,1.0,1.0,
6,6,3,,K2-39 b,6.277,4.60543,4881.0,1356.0,,1.0,,14.528983444269114,32.125310399357645,,,,2.0,2.0,
6,6,4,spoc,564.01,5.450351,1.6511419999999999,5752.0,1226.219431,1509.252132,0.0,11.097,13.64014106307988,123.02320400389225,872.7145221776144,0.1409661474372196,1003831.0,1.0,1.0,
6,6,4,,HATS-38 b,6.8820000000000014,4.375021,5732.0,464.7,,1.0,,9.956126507671883,98.62289896015915,,,,2.0,2.0,
6,6,5,,WASP-166 b,7.062,5.4435400000000005,6050.0,440.0,,1.0,,10.409782727689628,230.49727831229592,,,,2.0,2.0,
6,6,5,spoc,1795.01,6.000207,2.791791,6071.0,1003.835844,1435.606527,0.0,10.501,12.674946779891366,118.46597546200378,583.7375584156474,0.20294389791114087,135083444.0,1.0,1.0,
6,7,4,spoc,2106.01,5.30279,0.633259,5590.0,4030.7512469999997,2032.199073,0.0,10.52,18.41752529351732,249.3036833597579,281.35029593326533,0.8860971072832684,393911494.0,2.0,2.0,
6,7,4,spoc,680.01,5.741712000000001,0.433716,5967.0,3891.41,2200.0,0.0,9.53,22.328840253519942,173.66479877079473,76.90907585797049,2.258053381001547,335499997.0,1.0,1.0,
7,1,2,,Kepler-16 b,8.449,228.77599999999998,4450.0,0.3552704638703196,,1.0,,14.196089963614495,36.32799185142816,,,,1.0,1.0,
7,2,1,spoc,1632.01,8.047698,8.249187,2990.0,1.15526,264.41720499999997,0.0,15.869000000000002,59.71375012272002,403.22041059632124,3691.146081958844,0.10923989504699778,51024887.0,1.0,1.0,
7,2,3,,Kepler-30 d,8.8,143.34394,5498.0,1.962,,1.0,,2.8465091759770567,21.0890968184848,,,,1.0,1.0,
7,3,1,spoc,1278.01,9.281245,14.476217000000002,3841.0,6.539548,407.855842,0.0,13.502,24.970084158332984,161.84965859666582,2385.9971140884736,0.06783313258888728,163539739.0,1.0,1.0,
7,3,1,spoc,482.01,9.098964,10.8717,3692.0,4.58694,373.250606,0.0,14.937,27.268868606702828,119.2810838194577,7501.976296332853,0.015899954772952984,365639282.0,2.0,2.0,
7,3,1,spoc,530.01,8.128405,6.388488,3688.0,13.295618,487.02009400000003,0.0,15.403,26.978703422633096,104.01025774449424,11772.475039674768,0.008835037440637265,387690507.0,3.0,3.0,
7,3,3,,NGTS-11 b,9.158,35.45533,5050.0,9.965208198548122,,1.0,,23.57460200016953,39.15141855198981,,,,1.0,1.0,
7,4,1,spoc,1779.01,9.925999000000001,1.881719,3138.0,21.193471,547.23047,0.0,15.436,85.40583689611405,773.1370169841363,1210.9740055293375,0.6384422898047136,67646988.0,1.0,1.0,
7,4,1,spoc,507.01,9.812342999999998,0.8994850000000001,3338.0,69.16941700000001,735.526423,0.0,16.3,103.65030828789601,634.6737040789191,1822.085407044603,0.34832269751194095,348538431.0,2.0,2.0,
7,4,1,spoc,519.01,9.497154,1.265223,3225.0,30.804202000000004,600.858545,0.0,17.35,103.40971016739371,419.847181094929,4814.900140288811,0.08719748465432253,218795833.0,3.0,3.0,
7,4,1,,HATS-6 b,11.187,3.3252725,3724.0,42.90499594825318,,1.0,,63.296122203619525,135.82074364538877,,,,,5.0,
7,4,1,spoc,633.01,11.197034,4.503645,3267.0,35.794998,623.8430400000001,0.0,16.677,33.85374905303409,44.88530296402057,24171.098325214447,0.0018569823497510572,348755723.0,,4.0,
7,4,1,,Kepler-45 b,10.76,2.4552389999999997,3820.0,68.37,,1.0,,108.33900360331722,41.48752799487855,,,,,,
7,4,3,,HATS-72 b,8.097000000000001,7.3279474,4656.1,49.58,,1.0,,16.213131253458535,179.5659165942947,,,,2.0,4.0,
7,4,3,spoc,1775.01,8.074810000000001,10.240374000000001,5251.0,60.479059,711.247913,0.0,11.648,15.864991261837194,122.32312157107975,1071.593946898004,0.1141506276002907,9348006.0,1.0,1.0,
7,4,3,,WASP-84 b,10.559,8.5234865,5314.0,67.7961745255115,,1.0,,77.69537469554521,117.88106411198721,,,,3.0,,
7,4,3,,TOI-216.02,7.69,17.089000000000002,5026.0,25.9,,1.0,,8.18691070435459,109.87633274965206,,,,,,
7,4,3,,WASP-132 b,9.752,7.133521000000001,4775.0,56.35909999400192,,1.0,,50.319303644776646,101.3475867193499,,,,,,
7,4,3,spoc,1274.01,9.146268,19.320335999999998,4968.1,17.075047,518.4540000000001,0.0,12.784,17.93679413105395,83.39601202928472,2386.8233568064834,0.034940169238525776,459969957.0,,2.0,
7,4,3,,EPIC 246193072 b,8.676,12.4551225,5282.0,45.7,,1.0,,24.49858940095832,56.97003958164524,,,,,3.0,
7,4,3,,K2-139 b,9.11,28.380619,5370.0,17.90845843416296,,1.0,,26.544115609406642,48.21497992058789,,,,,5.0,
7,4,3,,WASP-59 b,8.687000000000001,7.9195850000000005,4650.0,32.140473769799144,,1.0,,109.72759282426588,40.00907969170366,,,,,,
7,4,4,,K2-24 c,7.5,42.3391,5625.0,23.4,,1.0,,2.705628586475591,164.06742805600268,,,,1.0,1.0,
7,4,4,,Kepler-9 c,8.08,38.9853,5774.0,18.903,,1.0,,5.574697387107806,36.22158328896147,,,,2.0,4.0,
7,4,4,,Kepler-9 b,8.29,19.23891,5774.0,48.229,,1.0,,10.23952894035065,34.105037959923195,,,,3.0,3.0,
7,4,4,,Kepler-177 c,8.73,49.409259999999996,5732.0,25.4,,1.0,,2.712937885838198,31.70089485160748,,,,,2.0,
7,4,5,spoc,1670.01,11.05342,40.749441999999995,6453.0,39.909847,641.046843,0.0,9.889,3.4343251065608023,85.82337019674131,4525.088909215388,0.01896611799647984,441739020.0,1.0,2.0,
7,4,5,spoc,1859.01,10.610818,63.483408,6415.0,25.888811999999998,575.304513,0.0,10.33,10.716602613774691,70.11934469733298,697.5826535325807,0.1005176151417275,229742722.0,2.0,1.0,
7,5,1,spoc,1638.01,8.637166,0.9150940000000001,3810.0,357.93172999999996,1109.353095,0.0,13.853,48.641752324955625,215.98208243630052,868.743367805449,0.24861436695844646,312862941.0,1.0,1.0,
7,5,2,,WASP-80 b,11.198,3.06785234,4143.0,77.5005611025448,,1.0,,108.3920759626232,321.4400004760118,,,,1.0,4.0,
7,5,2,,K2-295 b,10.054,4.0248669999999995,4444.0,85.48202051980377,,1.0,,52.410530334785825,82.56254433438012,,,,2.0,3.0,
7,5,2,,HAT-P-54 b,10.581,3.799847,4390.0,75.17673006097131,,1.0,,132.1482418479427,71.03013622094376,,,,3.0,1.0,
7,5,2,,HATS-49 b,8.575,4.1480467,4405.0,80.45,,1.0,,56.203927584876716,31.955256150471364,,,,,2.0,
7,5,3,,HAT-P-12 b,10.749,3.2130598,4650.0,139.62823972511472,,1.0,,35.90757534100428,288.75389906583246,,,,2.0,,
7,5,3,,HAT-P-18 b,11.153,5.508023000000001,4803.0,85.82037724573334,,1.0,,27.033471704534694,263.05101783147666,,,,3.0,,
7,5,3,spoc,1844.01,10.690659,3.2129830000000004,4652.87,139.775854,876.955969,0.0,12.665,42.80176627467288,234.11767898289642,375.65272529213945,0.6232290177073163,198108326.0,1.0,1.0,
7,5,3,,WASP-29 b,8.631,3.9227300000000005,4800.0,149.34125008165515,,1.0,,35.34407488226169,212.61059096598098,,,,,,
7,5,3,,WASP-139 b,8.967,5.924262000000001,5310.0,117.5599845540647,,1.0,,13.917502123442665,203.31956480764887,,,,,,
7,5,3,spoc,2127.01,10.72998,5.508068,4790.0,82.240662,768.0533690000001,0.0,12.597,34.95484674756639,183.8098535925102,529.0480542101095,0.3474350810474974,21744120.0,,3.0,
7,5,3,spoc,1251.01,9.945957,5.963058999999999,5273.0,160.614127,907.9578439999999,0.0,11.513,27.274839514059394,183.48504530999105,320.17359947836445,0.57307987169751,233120979.0,,2.0,
7,5,3,,HATS-5 b,10.223,4.763387000000001,5304.0,182.48136930123337,,1.0,,29.88506935262868,127.03023650934344,,,,,,
7,5,3,,WASP-145 A b,10.088,1.7690381000000002,4900.0,350.49556328360825,,1.0,,179.90667952029438,116.95441950008856,,,,,,
7,5,3,,K2-19 b,7.74,7.9194,5430.0,125.9,,1.0,,9.613377243516627,106.90233344405459,,,,,,
7,5,3,,HATS-46 b,10.122,4.7423729,5495.0,204.76772697034363,,1.0,,22.16329820339056,106.40671591272913,,,,,,
7,5,3,,HAT-P-3 b,10.536,2.8997,5185.0,298.14754389167587,,1.0,,89.26964930227535,102.54673817508792,,,,,,
7,5,3,,HD 221416 b,9.17,14.2767,5080.0,342.92133648993683,,1.0,,14.069317606297323,98.73931367550527,,,,,,
7,5,3,,HAT-P-38 b,9.247,4.640382,5330.0,223.47307134470228,,1.0,,35.22304860240599,86.4727059861854,,,,,,
7,5,3,,HATS-48 A b,8.967,3.1316666,4546.0,137.6,,1.0,,41.71042340233709,73.34327733183218,,,,,,
7,5,3,spoc,1832.01,7.447978999999999,4.150941,4652.0,121.860022,847.3933720000001,0.0,13.9025,21.258704404179927,66.34539578108249,4760.322101527931,0.01393716525186131,307956397.0,,4.0,
7,5,3,,WASP-23 b,10.783,2.9444256,5150.0,273.244989810602,,1.0,,148.1891101233183,63.00570659591033,,,,,,
7,5,3,,Kepler-425 b,10.962,3.79701816,5170.0,229.03599999999997,,1.0,,34.240615399203875,58.38373881126317,,,,,,
7,5,3,,WASP-45 b,10.604,3.126089,5150.0,294.0,,1.0,,149.59234689413216,50.355556925631895,,,,,,
7,5,3,,WASP-148 b,8.093,8.80381,5460.0,121.51311701844445,,1.0,,28.6933665881965,37.30401619185474,,,,,,
7,5,3,,WASP-105 b,10.761,7.87288,5070.0,86.52687759595038,,1.0,,199.10401985706704,21.2974077635042,,,,,,
7,5,3,,HATS-22 b,10.682,4.7228124000000005,4803.0,89.9520149710066,,1.0,,399.25773749116263,14.166100498198034,,,,,,
7,5,3,,HAT-P-20 b,9.718,2.875317,4595.0,146.03464397806306,,1.0,,1245.7219094586196,13.01083266290242,,,,,,
7,5,3,,CoRoT-29 b,10.088,2.8505700000000003,5260.0,366.78388687802084,,1.0,,124.55828056649692,12.736569097559958,,,,,5.0,
7,5,4,spoc,1135.01,8.818491999999999,8.027722,5962.7,246.92552999999998,1011.0234949999999,0.0,9.54,16.79872404708656,222.75109718564892,137.13784929678982,1.6242860620015802,154872375.0,1.0,1.0,
7,5,4,,HD 89345 b,7.398,11.8143,5576.0,233.48385835654446,,1.0,,8.906972247628229,114.07146826919701,,,,2.0,4.0,
7,5,4,,WASP-56 b,10.536,4.6171,5600.0,347.03157392247823,,1.0,,69.13467507238919,82.03575347362091,,,,3.0,,
7,5,4,,K2-287 b,9.494,14.893291,5695.0,74.06676014016021,,1.0,,25.073896194112983,81.41679979394979,,,,,,
7,5,4,,K2-261 b,9.528,11.63344,5537.0,213.43501852641148,,1.0,,18.80409456373961,74.48820876141163,,,,,5.0,
7,5,4,spoc,1890.01,10.215659,19.967924,5857.0,78.687882,759.620566,0.0,12.367,16.8573472934175,53.006937777157574,1840.4815060178535,0.02880058158902434,288636599.0,,3.0,
7,5,4,spoc,1828.01,8.474955,9.093595,5759.8,333.316721,1089.767934,0.0,11.975,16.189219096581123,49.28184652769007,1390.7790016602296,0.03543470707341736,232982938.0,,2.0,
7,5,4,,WASP-129 b,10.424,5.748145,5900.0,223.320436670309,,1.0,,113.65873899674624,39.020149064489594,,,,,,
7,5,4,,WASP-130 b,9.976,11.550980000000001,5625.0,80.64750336160753,,1.0,,107.92498897697895,27.752882280939712,,,,,,
7,5,4,,TOI-481 b,11.097,10.33111,5735.0,284.41751614166765,,1.0,,131.06435856510802,23.282888259181572,,,,,,
7,5,4,,Kepler-74 b,10.76,7.340711,6000.0,337.68199999999996,,1.0,,59.10042361780795,13.632079956790975,,,,,,
7,5,5,,HD 332231 b,9.718,18.71204,6089.0,98.09,,1.0,,17.248151439733473,229.22314382634806,,,,3.0,3.0,
7,5,5,spoc,660.01,11.115877000000001,9.290298,6055.0,276.54873599999996,1040.070237,0.0,11.21,23.375511480438703,86.8070167687823,329.75218450494845,0.2632492545852403,53189332.0,2.0,1.0,
7,5,5,spoc,1836.01,8.143295,20.382317,6351.0,153.503045,897.7367380000001,0.0,9.765,10.200427404766899,79.54052402902497,457.5864834790346,0.1738262096910677,207468071.0,1.0,2.0,
7,5,5,,Kepler-117 b,8.059,18.7959228,6150.0,157.541,,1.0,,6.634653573535826,16.668857161922933,,,,,4.0,
7,6,2,,WASP-43 b,10.424,0.813475,4400.0,598.5603613397741,,1.0,,558.1882768457078,88.33122934577112,,,,1.0,1.0,
7,6,3,spoc,1194.01,8.860766,2.310602,5339.9,640.67934,1283.15739,0.0,11.302,29.94829159311329,214.43884402114514,218.65822595044847,0.980703301186302,147950620.0,1.0,1.0,
7,6,3,spoc,1264.01,7.796351,2.744163,5040.0,418.58356499999996,1153.626683,0.0,11.470999999999998,24.238265385428953,180.5483958634745,390.03793969079146,0.4628995733251155,416195870.0,2.0,2.0,
7,6,3,spoc,1780.01,10.611799000000001,1.706307,4974.0,652.774216,1289.170911,0.0,12.97,48.740072448646586,155.8609668024251,383.65210501633186,0.4062559927718634,99834717.0,3.0,3.0,
7,6,3,,XO-2 N b,11.130999999999998,2.61586178,5307.0,515.709204682792,,1.0,,85.35109211791055,134.35553618280778,,,,,,
7,6,3,,WASP-144 b,9.528,2.2783152,5200.0,431.43364717724376,,1.0,,78.34960291008468,69.39843104985646,,,,,,
7,6,3,,K2-60 b,7.6560000000000015,3.00265,5500.0,1212.0,,1.0,,61.353443655617255,22.184093028563986,,,,,5.0,
7,6,3,,CoRoT-28 b,10.705,5.2085099999999995,5150.0,574.5251233381633,,1.0,,56.472717062707204,18.886023363730022,,,,,4.0,
7,6,3,,Kepler-424 b,9.98,3.3118644,5460.0,470.754,,1.0,,139.75191389848092,12.672743880432868,,,,,,
7,6,4,,TOI-954 b,9.55,3.6849729,5710.0,1393.0,,1.0,,20.31089478881155,125.68091529139109,,,,2.0,,
7,6,4,,WASP-182 b,9.528,3.3769848,5638.0,797.0047827223157,,1.0,,19.08014107537021,118.88793480251286,,,,3.0,,
7,6,4,spoc,1837.01,7.823103,5.818224,5961.28,1053.479741,1453.03574,0.0,9.2,15.932085553049559,108.5905384576676,111.47171081624589,0.9741533314822115,144441148.0,1.0,1.0,
7,6,4,spoc,1298.01,9.778794,4.537222,5731.0,731.989213,1326.618104,0.0,11.889,26.561426142318027,85.35881634689584,477.31726897208205,0.17883035434841646,237104103.0,,2.0,
7,6,4,,HATS-8 b,9.785,3.583893,5679.0,507.7721414614933,,1.0,,17.66046914364341,65.64569384895209,,,,,,
7,6,4,spoc,852.01,8.762372000000001,4.9466470000000005,5574.0,816.490221,1363.350421,0.0,11.638,21.942545031535605,58.63406570091032,555.0548855068248,0.10563651853522758,29918916.0,,3.0,
7,6,4,spoc,1878.01,7.815761,3.2349,5976.0,662.357195,1293.876467,0.0,13.492,19.109301118072942,48.6285887424717,4036.642778175873,0.012046790220175631,219762508.0,,5.0,
7,6,4,,HATS-10 b,10.862,3.312846,5880.0,643.9274072028408,,1.0,,67.416925526545,43.29184813132519,,,,,,
7,6,4,,WASP-60 b,9.864,4.305,5900.0,494.1475095267028,,1.0,,61.29886053970214,38.86221483885678,,,,,,
7,6,4,,Kepler-77 b,10.761,3.57878087,5520.0,432.871,,1.0,,59.224445806650714,37.49749108389549,,,,,,
7,6,4,spoc,1241.01,9.180808,4.779966,5826.0,1770.3422030000002,1654.332836,0.0,11.713,22.921235447579125,36.83040379797846,545.0469097706834,0.06757290636410368,159107668.0,,4.0,
7,6,4,,Kepler-15 b,10.76,4.942782,5515.0,430.67699999999996,,1.0,,77.84832240339824,23.524366947255345,,,,,,
7,6,4,,WASP-171 b,10.985,3.8186244,5965.0,1203.7473537998806,,1.0,,127.16915873955372,14.023475485610552,,,,,,
7,6,5,spoc,2024.01,7.966423,2.87593,6084.0,1529.951731,1595.1046529999999,0.0,8.15,20.070907587263214,365.93163270259237,26.703974436662403,13.70326479193291,255930614.0,1.0,1.0,
7,6,5,spoc,485.01,8.411166,1.2645629999999999,6084.0,1027.02,1577.0,0.0,10.594,29.11287962624414,218.948821188462,120.54233416416082,1.8163645387046023,427352241.0,3.0,2.0,
7,6,5,spoc,1784.01,7.197862,2.093578,6435.69,1885.761325,1680.704763,0.0,10.016,17.29982077529942,188.15223204829877,200.45953491666597,0.9386045524176062,241196395.0,2.0,3.0,
7,6,5,,HD 149026 b,8.295,2.87589,6179.0,1314.0990615233993,,1.0,,43.063832920256594,172.87133794895283,,,,,,
7,6,5,spoc,239.01,9.784621000000001,4.1565959999999995,6362.5,941.665501,1412.843034,0.0,11.915,14.136763702812127,86.6775085489849,1725.8773477355992,0.050222287616619045,9725627.0,,5.0,
7,6,5,spoc,2280.01,9.130028,18.601675,6175.0,845.8744039999999,1375.4544740000001,0.0,8.95,13.362461108024272,40.409835907322446,125.87428534327482,0.32103328965975697,115583726.0,,4.0,
7,6,5,spoc,1267.01,9.544744999999999,6.7901229999999995,6378.0,477.526655,1192.255005,0.0,12.003,8.92735967173266,28.151559248451207,4693.143802719837,0.005998443779228844,158561566.0,,,
7,6,5,,WASP-32 b,10.761,2.71866,6140.0,985.8969516035893,,1.0,,477.5965600733725,23.520764515837367,,,,,,
7,7,3,spoc,1254.01,9.238729,1.018003,5451.0,2488.228088,1801.325913,0.0,11.646,41.413159349544884,232.91874146034243,156.97597864923839,1.4837858853601897,236714379.0,1.0,1.0,
7,7,5,spoc,390.01,8.656736,1.470258,6321.46,3333.4085670000004,1937.9469589999999,0.0,10.329,42.91012168070876,329.15529184418284,43.47007946323903,7.571996552767675,250386181.0,1.0,1.0,
