radius_bin,insol_bin,st_Teff_bin,Source Pipeline,Full TOI ID,Planet Radius Value,Orbital Period Value,Effective Temperature Value,Effective Stellar Flux Value,Planet Equilibrium Temperature (K) Value,mass_flag,V mag,K_amp,TSM,t_HIRES,X,TIC,TSM_Vmag_priority,X_priority,vip_rank
1,1,1,,TRAPPIST-1 f,1.045,9.20669,2559.0,0.382,,1.0,,1.1194334116231206,26.358026659285112,,,,1.0,1.0,
1,1,1,,TRAPPIST-1 g,1.127,12.35294,2559.0,0.258,,1.0,,2.000039379990636,15.211928663404152,,,,2.0,2.0,
1,2,1,,L 98-59 d,1.57,7.4512,3412.0,4.85,,1.0,,1.6540398208375175,231.8597710918184,,,,2.0,,
1,2,1,spoc,1680.01,1.5320340000000001,4.802445,3231.0,4.451358,370.461326,0.0,15.87,3.501675663413784,63.88963963592665,1074380.4338030333,5.9466495875928775e-05,259168516.0,1.0,2.0,
1,2,1,,LTT 1445 A b,1.38,5.35882,3337.0,5.9621850887989885,,1.0,,1.976975297453957,43.816647477623704,,,,3.0,,
1,2,1,spoc,455.01,1.368307,5.358807,3562.0,7.379878999999999,420.370338,0.0,10.59,2.2452084364494644,43.26958509470039,20192.80239654238,0.0021428221920355866,98796344.0,,1.0,
1,2,1,,TRAPPIST-1 b,1.086,1.51087081,2559.0,4.25,,1.0,,2.555840069790413,43.22837206908054,,,,,,
1,2,1,,LHS 1140 c,1.2819999999999998,3.7779309999999997,3216.0,6.16,,1.0,,2.3352286741476003,26.025546783527805,,,,,,
1,2,1,spoc,256.02,1.136554,3.778378,3131.0,4.876768,379.011837,0.0,14.15,2.2385907884165857,24.90757083134978,539213.1829715664,4.619243671693241e-05,92226327.0,,3.0,
1,2,1,,TRAPPIST-1 c,1.056,2.4218233,2559.0,2.27,,1.0,,3.5455922912818885,20.917316036450238,,,,,,
1,2,1,spoc,256.01,1.369367,24.73712,3131.0,1.226056,268.378264,0.0,14.15,1.9081344419079886,14.603511934189406,742150.5009497943,1.9677291756186954e-05,92226327.0,,4.0,
1,2,1,spoc,2142.01,1.460821,9.301737,3472.0,4.6270620000000005,374.064137,0.0,13.278,1.6772025931166565,7.999286426724538,430267.82960075786,1.8591411851885402e-05,44313455.0,,5.0,
1,2,1,spoc,2095.01,1.309813,17.664629,3746.0,3.5983099999999997,351.272701,0.0,13.19,0.9375253899206054,3.6925015676433635,1269824.9327506477,2.9078823957604957e-06,235678745.0,,,
1,3,1,spoc,1746.01,1.562508,2.525267,3340.0,26.102671,576.488948,0.0,14.24,2.6441957778393363,51.60303774305106,419877.6050570399,0.00012290019072591608,232650365.0,2.0,5.0,
1,3,1,spoc,1827.01,1.333326,1.467126,3297.0,39.491955,639.362128,0.0,11.39,2.8771328423927995,44.5580435187865,25691.537616572423,0.0017343470906172687,390651552.0,1.0,1.0,
1,3,1,,GJ 1132 b,1.16,1.628931,3270.0,19.33377684980784,,1.0,,2.834932388233609,33.503928401707675,,,,3.0,,
1,3,1,,GJ 357 b,1.217,3.9307199999999995,3505.0,12.6,,1.0,,1.533174871481262,29.320883886830114,,,,,,
1,3,1,spoc,732.01,1.134371,0.768418,3329.0,83.330451,770.585234,0.0,13.14,2.424885913180149,26.8688144524825,181270.5719441125,0.00014822491132629304,36724087.0,,4.0,
1,3,1,,L 98-59 c,1.35,3.6904,3412.0,12.4,,1.0,,2.190115102684904,26.817915236319283,,,,,,
1,3,1,spoc,736.02,1.037152,0.947973,2940.0,17.930822,524.8313860000001,0.0,16.91,3.071173397587999,23.80547884157583,3639998.893726833,6.539968702353769e-06,181804752.0,,,
1,3,1,spoc,1640.01,1.365212,1.9493939999999998,3414.0,23.374539000000002,560.796784,0.0,13.304,3.3128305626184216,21.441004129973667,112956.56524698569,0.00018981636067891887,396562848.0,,3.0,
1,3,1,spoc,2013.01,1.107882,2.6169290000000003,3352.0,19.099667,533.182881,0.0,12.675,1.4361181900335773,18.47719207022237,336767.0247855191,5.486639341244934e-05,188589164.0,,,
1,3,1,spoc,1468.02,1.452351,1.880305,3382.0,35.733782,623.576148,0.0,12.5,2.797071106960732,14.536521955808004,75561.9073565924,0.00019237897062612678,243185500.0,,2.0,
1,3,1,spoc,488.01,1.161745,1.198126,3332.0,53.72312900000001,690.4942639999999,0.0,13.74,1.977176425542644,13.340281887449487,473826.20857304486,2.8154377377360618e-05,452866790.0,,,
1,3,1,spoc,521.01,1.449216,1.542131,3439.0,33.449899,613.364239,0.0,14.691,3.8000199986685907,13.09099413115445,307991.0963680583,4.25044564129553e-05,27649847.0,,,
1,3,1,spoc,1450.01,1.0332219999999999,2.043923,3407.0,44.949366999999995,660.390239,0.0,12.28,0.9108523698997094,12.565149111678537,581853.8883894028,2.1595024734576277e-05,377293776.0,,,
1,3,1,spoc,1693.01,1.4785469999999998,1.7668810000000001,3474.0,57.012676,700.829873,0.0,12.962,2.4890252050312243,11.490988042536353,146033.11098873787,7.868755219097224e-05,353475866.0,,,
1,3,1,spoc,2079.01,1.395204,1.4923540000000002,3577.0,84.670511,773.664724,0.0,12.816,2.3188438029011844,9.566430472581297,147084.5089918009,6.504036718859748e-05,224298134.0,,,
1,3,1,spoc,1730.02,1.440684,2.155669,3691.0,67.449404,730.91063,0.0,12.23,2.0261547027468843,9.243456248826446,112296.11259851886,8.231323449168412e-05,318022259.0,,,
1,3,1,spoc,2096.01,1.471985,3.119035,3285.0,10.084743,454.50216500000005,0.0,15.92,3.355552143987842,7.483486001350002,1225129.3444662613,6.1083232028943445e-06,142748283.0,,,
1,3,2,,HD 219134 c,1.511,6.7645800000000005,4699.0,62.1,,1.0,,1.6995477910743408,205.21871411488715,,,,3.0,3.0,
1,3,2,spoc,1469.02,1.4675040000000001,6.765434,4884.29,67.946625,732.2539469999999,0.0,5.56911,1.083850628915987,49.48239047940743,849.9924307816603,0.058215095437853484,283722336.0,1.0,1.0,
1,3,2,spoc,1741.01,1.3747969999999998,10.941661,4324.0,16.290537,512.393486,0.0,11.794,0.920972065619084,3.756537833231119,363761.7336065915,1.032691865630324e-05,198206613.0,2.0,2.0,
1,4,1,,GJ 1252 b,1.193,0.5182349,3458.0,233.3154969625021,,1.0,,3.1771095249404753,20.133579487090884,,,,3.0,4.0,
1,4,1,spoc,1442.01,1.1091030000000002,0.409056,3328.0,207.032635,967.4520560000001,0.0,15.39,2.7957569181449453,13.335891945378599,1083206.13164939,1.2311499682033864e-05,235683377.0,2.0,3.0,
1,4,1,spoc,1685.01,1.468637,0.6691739999999999,3457.0,204.679022,964.69068,0.0,13.378,3.3951646875216146,12.834441780944262,115129.92871517959,0.00011147789218818541,28900646.0,1.0,1.0,
1,4,1,spoc,1238.02,1.280385,0.764601,3853.0,399.25821,1140.074452,0.0,12.796,2.1378377752721374,5.748944449793475,169887.111673955,3.383979157186903e-05,153951307.0,,2.0,
1,4,2,,GJ 9827 b,1.577,1.2089819,4340.0,315.0,,1.0,,4.10492776887484,83.54539226882838,,,,3.0,,
1,4,2,spoc,1469.01,1.211932,3.0931319999999998,4884.29,192.91414699999999,950.518927,0.0,5.56911,0.9870935264020938,51.56521324486486,1024.7957574349743,0.050317551444524586,283722336.0,1.0,1.0,
1,4,2,spoc,1411.01,1.3662370000000001,1.452049,4184.0,276.01732799999996,1039.570235,0.0,10.51,1.8410564709499586,11.925282058337439,27898.169364573685,0.00042745751172765776,116483514.0,2.0,2.0,
1,4,2,qlp,1178.01,1.34277,2.6659,4043.4,353.39599999999996,1207.0,0.0,11.714,1.8750572786449649,10.283022992224824,81523.13050369406,0.0001261362625391191,359496368.0,,3.0,
1,4,2,qlp,2161.01,1.15191,1.5872600000000001,5028.0,439.075,1275.0,0.0,10.386,0.9880021016688962,6.418148653834114,86416.00585970934,7.427036912876479e-05,366563452.0,,5.0,
1,4,2,spoc,2104.01,1.455683,3.272111,4907.0,169.519667,920.290146,0.0,10.838,1.3660510336440368,5.846622920406543,68545.04686902226,8.529606714805271e-05,367630162.0,,4.0,
1,4,2,spoc,1747.01,1.4396280000000001,2.754667,4435.0,146.04134,886.6224060000001,0.0,11.546,1.5621090907579078,5.3813164261853,100620.6704168558,5.348122213747277e-05,233071822.0,,,
1,4,2,spoc,1453.02,1.211208,4.3132220000000006,4920.0,113.01087199999999,831.571901,0.0,11.113,0.8804340622588719,4.417325489931506,212576.99023233858,2.0779885372840857e-05,198390247.0,,,
1,4,2,spoc,2103.01,1.318935,2.662159,4884.0,267.423435,1031.382161,0.0,11.269,1.2247302658556172,4.202464670568222,126832.05391644899,3.313408985189666e-05,160491359.0,,,
1,4,3,,Kepler-93 b,1.569,4.72674,5669.0,283.73900000000003,,1.0,,1.1454439297650734,31.899993763567537,,,,3.0,4.0,
1,4,3,qlp,1462.01,1.35798,2.17798,5801.89,771.273,1468.0,0.0,6.47915,1.1690859429406166,18.878979824064587,1689.1843496611468,0.011176388076204791,188768068.0,1.0,1.0,
1,4,3,spoc,1776.01,1.403392,2.800991,5723.87,560.334922,1240.885393,0.0,8.26,1.146324966872635,12.253960979940086,9059.295447826767,0.0013526395126984942,21535395.0,2.0,2.0,
1,4,3,spoc,2069.01,1.179992,5.920999,5268.0,122.11213300000001,847.831316,0.0,8.71,0.6679272109240313,8.533263310181072,40387.93538819199,0.00021128248394385363,198187049.0,,3.0,
1,5,2,spoc,1807.01,1.525893,0.549343,4612.99,1592.916641,1611.268853,0.0,10.0,2.842960037930563,116.77470510492601,7314.226685996608,0.015965420558880963,180695581.0,1.0,1.0,
1,5,2,,K2-141 b,1.51,0.28032440000000003,4599.0,3319.125844761676,,1.0,,6.247721995313027,59.485544934330655,,,,3.0,,
1,5,2,qlp,1486.01,1.2135799999999999,0.26665,4154.0,3174.99,2091.0,0.0,11.403,3.111280462980951,15.725740211136287,22234.716809489815,0.0007072606476563945,233541860.0,2.0,3.0,
1,5,2,spoc,1263.01,1.427326,1.021332,5098.0,1136.03465,1480.701935,0.0,9.358,1.8502922207911672,15.088590239053797,9559.370195252544,0.001578408402527106,406672232.0,,2.0,
1,5,2,spoc,1435.01,1.1598600000000001,0.685999,5142.0,2009.3322219999998,1707.5863980000001,0.0,10.630999999999998,1.3176903554705623,7.041841082223237,60881.198281251854,0.00011566528388111155,153976959.0,,5.0,
1,5,2,spoc,1798.02,1.279839,0.437783,5165.2,3369.723124,1943.2035899999998,0.0,11.361,2.0176840000694467,6.905485824580278,50863.19369167488,0.00013576587161318079,198153540.0,,4.0,
1,5,3,spoc,561.02,1.55421,0.446547,5391.0,4628.630447,2103.695493,0.0,10.252,2.6617643247241713,78.27658645688916,10523.754937087604,0.00743808525805066,377064495.0,2.0,1.0,
1,5,3,qlp,895.01,1.5050299999999999,0.76189,5998.0,6450.77,2496.0,0.0,9.349,1.89126228871784,63.29083590275951,9074.159324708242,0.0069748429180016055,250484865.0,1.0,2.0,
1,5,3,,HD 158259 b,1.29,2.178,5928.0,1425.3325586586166,,1.0,,1.0422415020616604,18.976395953136876,,,,3.0,5.0,
1,5,3,spoc,1860.01,1.424505,1.066211,5668.0,1901.7545059999998,1684.2570079999998,0.0,8.4,1.621997727662018,16.24999603534879,5147.655128909552,0.0031567763629089677,202426247.0,,3.0,
1,5,3,spoc,1444.01,1.2858450000000001,0.47021199999999996,5466.0,5029.477691,2147.832804,0.0,10.936,1.8699346430036365,6.4405403159238395,40036.589121961406,0.0001608663589274389,258514800.0,,4.0,
2,1,1,,LHS 1140 b,1.727,24.736959,3216.0,0.503,,1.0,,4.813660976950953,58.48198884895911,,,,1.0,1.0,
2,2,1,spoc,736.01,2.019085,4.990069999999999,2940.0,1.9581810000000002,301.705315,0.0,16.91,7.559481207718235,156.37560792342086,600794.4923506479,0.000260281360622317,181804752.0,3.0,,
2,2,1,spoc,1276.01,2.337752,6.264298,3145.0,2.768842,328.99879,0.0,15.48,6.62772970104109,147.86918132873305,209401.77067514477,0.0007061505776764885,43064903.0,2.0,4.0,
2,2,1,spoc,732.02,1.785398,12.254218,3329.0,2.075964,306.14327599999996,0.0,13.14,2.428281848286167,109.49780240098123,180763.9152270865,0.0006057503360857366,36724087.0,1.0,5.0,
2,2,1,spoc,1468.01,2.333273,15.531925,3382.0,2.140013,308.477758,0.0,12.5,3.0978300659318787,88.32302789250915,61601.9904730714,0.0014337690586657024,243185500.0,,1.0,
2,2,1,spoc,2136.01,2.207098,7.851706,3384.0,4.890636,379.281006,0.0,14.32,3.746558985119797,79.10118365805386,225135.91272595173,0.0003513485818423839,336128819.0,,,
2,2,1,spoc,1266.01,2.4115830000000003,10.895412,3618.0,5.513363,390.817398,0.0,12.941,3.248882804945974,71.01123206397332,84070.15247175159,0.0008446663884406991,467179528.0,,2.0,
2,2,1,spoc,1452.01,1.830797,11.064093,3248.0,2.021991,304.13370499999996,0.0,14.354,2.919083809878252,63.93668077750008,382663.2871048243,0.00016708339402307407,420112589.0,,,
2,2,1,spoc,2096.02,2.077026,6.387611,3285.0,3.877697,357.90126200000003,0.0,15.92,4.744678471278704,61.14321497255657,612768.3868554024,9.978193438850624e-05,142748283.0,,,
2,2,1,,K2-3 c,1.85,24.643539999999998,3896.0,3.3,,1.0,,0.6498322793539573,59.463097009057925,,,,,,
2,2,1,spoc,1801.01,2.170286,21.284406,3815.0,3.760847,355.17400200000003,0.0,11.58,1.8666166319635433,58.3776282293232,72710.92404171205,0.000802872869499413,119584412.0,,3.0,
2,2,1,spoc,782.01,2.003358,16.047204,3331.0,1.455555,280.141151,0.0,14.83,2.6873702203740595,53.628743126749654,699930.5112643621,7.662009622908723e-05,429358906.0,,,
2,2,1,spoc,1743.01,1.603593,4.265874,3281.0,8.95515,441.202507,0.0,14.972,2.828239019555967,52.62431598493177,720240.7789853897,7.306489374159591e-05,219860288.0,,,
2,2,1,spoc,1633.01,1.9160279999999998,12.15828,3429.0,2.674152,326.149178,0.0,14.795,2.6783686729283147,43.039139983009385,682290.3248138084,6.308039029390374e-05,165551882.0,,,
2,2,1,spoc,1802.01,2.506646,16.796111,3859.0,5.9204,397.839148,0.0,12.763,2.4829271372579593,38.273625732483744,122174.89540950056,0.00031326915078748257,138762614.0,,,
2,2,1,spoc,1266.02,1.674532,18.79545,3618.0,2.6648400000000003,325.86486,0.0,12.941,1.4571450739450484,36.85185041996214,417930.7644333651,8.817692679294922e-05,467179528.0,,,
2,2,1,,K2-18 b,2.37,32.939623,3457.0,1.005,,1.0,,3.522417495606457,35.203684441618705,,,,,,
2,2,1,spoc,2095.02,1.645472,28.175452000000003,3746.0,1.930827,300.646121,0.0,13.19,1.182584786643547,28.193851125751937,798078.0214364884,3.53271865262056e-05,235678745.0,,,
2,2,1,spoc,1754.01,2.400014,16.217297,3849.0,6.304621,404.142475,0.0,13.261,2.3089227461111457,27.50037515528215,223506.99617174652,0.00012304033263527196,332477926.0,,,
2,2,1,spoc,2094.01,1.612161,18.791342999999998,3457.0,1.856607,297.714338,0.0,14.409,1.5263424387170976,25.87820297462715,1472332.7315322447,1.7576327972886885e-05,356016119.0,,,
2,2,1,spoc,2081.01,1.6069200000000001,10.503826,3742.0,8.258388,432.35807300000005,0.0,13.369000000000002,1.468328075119494,24.477508546871476,610469.1483753708,4.009622535719123e-05,321669174.0,,,
2,2,2,spoc,2093.01,2.22832,53.8147,4455.0,3.064407,337.447617,0.0,11.925,1.207268280493434,19.610496121011003,238837.40604703478,8.21081439694964e-05,402898317.0,1.0,1.0,
2,2,3,spoc,2091.01,2.016196,177.218706,5809.0,3.44529,347.477103,0.0,8.74,0.5257660699954665,19.440251140806108,67007.71596268975,0.0002901195908786168,219778329.0,1.0,1.0,
2,3,1,spoc,654.01,1.9082599999999998,1.527419,3433.0,45.576271999999996,662.680892,0.0,14.54,4.7520159039576235,83.87865864957044,171377.63894137158,0.0004894375903863712,35009898.0,3.0,,
2,3,1,spoc,1730.01,2.299128,6.222236,3691.0,16.411904,513.345186,0.0,12.23,3.149983731204975,79.04770689801602,46461.50832847557,0.0017013590333564107,318022259.0,1.0,1.0,
2,3,1,qlp,727.01,2.22171,4.72609,3653.0,17.9681,573.0,0.0,12.68,3.3772321845677093,68.91484772814823,61176.98749369412,0.0011264831851233554,149788158.0,2.0,2.0,
2,3,1,spoc,1695.01,2.085673,3.131463,3575.0,34.59537,618.5491910000001,0.0,12.989,3.421725091920104,68.35744145545276,79217.23817919854,0.000862911192395023,422756130.0,,3.0,
2,3,1,qlp,393.01,1.71311,2.49221,3450.0,43.3259,714.0,0.0,12.659,2.908102800613099,66.43097890713516,80926.43645467279,0.0008208810596070594,29960109.0,,4.0,
2,3,1,spoc,1470.01,2.131293,2.5271529999999998,3624.0,45.36391,661.907602,0.0,13.459,3.944748776826247,65.84097033946088,91890.6293252594,0.0007165145219150453,284441182.0,,,
2,3,1,spoc,1467.01,1.827003,5.973383999999999,3834.0,18.079169,525.913556,0.0,12.293,2.277147970572103,61.002188254251436,94216.59867599818,0.0006474675281372881,240968774.0,,,
2,3,1,spoc,663.01,2.224192,2.5986540000000002,3719.0,47.520469,669.63775,0.0,13.667,3.9269148383988375,58.61706273407798,112307.03463634313,0.0005219358068164076,54962195.0,,,
2,3,1,spoc,1846.01,1.8984720000000002,3.927457,3512.0,17.761248000000002,523.5861150000001,0.0,13.970999999999998,3.1721774690449585,57.166667423828066,227716.748449763,0.00025104287591055127,198385543.0,,,
2,3,1,spoc,663.02,2.328341,4.698465000000001,3719.0,21.574328,549.672574,0.0,13.667,3.4841910968322485,51.065173465994086,142661.23945335325,0.0003579470756153857,54962195.0,,,
2,3,1,spoc,1238.01,2.288668,3.293706,3853.0,56.96226600000001,700.674906,0.0,12.796,3.5267109305286355,49.854376094769265,62426.674217925996,0.0007986069531869029,153951307.0,,5.0,
2,3,1,spoc,557.01,2.400484,3.3454309999999996,3883.0,48.623961,673.491833,0.0,13.343,3.7121572232747257,49.7430475053373,93251.79546914408,0.0005334272359591906,55488511.0,,,
2,3,1,spoc,2068.01,2.140341,7.76887,3700.0,12.658244,481.075358,0.0,13.007,2.5595910747564177,44.70871555563217,143935.77547674876,0.000310615727101525,417931300.0,,,
2,3,1,spoc,1756.01,2.138,2.7835099999999997,3756.0,55.569095,696.350804,0.0,13.88,3.5193979771665105,38.98481494308816,170126.9695545457,0.0002291512923857081,364074068.0,,,
2,3,1,spoc,1745.01,2.288984,5.985568,3759.0,13.817526999999998,491.73070700000005,0.0,14.523,3.7007579681233658,38.18040999506497,278181.70231229137,0.00013724989701947762,232635922.0,,,
2,3,1,,K2-146 b,2.05,2.6446,3385.0,20.7,,1.0,,5.5971082428054615,36.85322609379007,,,,,,
2,3,1,spoc,1763.01,2.290914,3.79794,3520.0,22.374082,554.697307,0.0,15.63,3.9902260923027786,36.83438224493011,663307.5152588042,5.553138084159706e-05,441739871.0,,,
2,3,1,,K2-3 b,2.18,10.05449,3896.0,10.9,,1.0,,3.379465523633032,34.0108207071404,,,,,,
2,3,1,,K2-146 c,2.19,4.004980000000001,3385.0,11.028721396154111,,1.0,,6.326879907063631,30.14117295316982,,,,,,
2,3,1,spoc,2084.01,2.469763,6.078269000000001,3630.0,13.290381,486.97213200000004,0.0,15.115,3.911543022819239,28.146550458947345,429549.9802907752,6.552567047004426e-05,441738827.0,,,
2,3,1,spoc,2072.01,2.314762,3.167896,3546.0,19.599420000000002,536.636931,0.0,13.7965,4.257818179604384,,107630.58538243755,,900715901.0,,,
2,3,2,,HD 97658 b,2.354,9.4909,5175.0,49.48884798862418,,1.0,,3.11796227427149,133.65119308950756,,,,2.0,,
2,3,2,,GJ 9827 d,2.022,6.2014698,4340.0,35.6,,1.0,,1.958455830257024,124.10217469897371,,,,3.0,,
2,3,2,spoc,1430.01,2.229178,7.434007000000001,5064.0,72.54644,744.344144,0.0,9.19,2.0531977439794935,97.36625675264416,6650.409217537028,0.01464064143540082,293954617.0,1.0,1.0,
2,3,2,spoc,260.01,1.637881,13.470018,4111.0,11.13865,465.937745,0.0,9.9,1.1999580873362834,71.23545196470022,37443.61507990957,0.0019024726061485904,37749396.0,,,
2,3,2,qlp,1184.01,2.40252,5.748419999999999,4534.0,53.6872,754.0,0.0,10.988,2.871697526105244,70.69537771163422,17808.71312804481,0.003969707255281941,233087860.0,,3.0,
2,3,2,spoc,2023.01,1.6608180000000001,11.190049,4958.0,31.192573,602.74352,0.0,9.366,1.1125961155171447,67.29925862988719,26633.905075553383,0.0025268265558121084,16884216.0,,5.0,
2,3,2,spoc,1235.01,1.7265,3.444703,3912.0,57.870342,703.4508559999999,0.0,11.495,2.140140848284838,62.67913461208031,51147.5945121519,0.0012254561570278477,103633434.0,,,
2,3,2,qlp,1648.01,2.49473,7.33149,4871.6,15.977,556.0,0.0,10.43,2.651489814596852,58.48906535426531,12494.819879607423,0.004681065106806725,376353509.0,,2.0,
2,3,2,,HD 15337 c,2.39,17.1784,5125.0,28.931622056161576,,1.0,,2.1599753487382225,57.17752499413977,,,,,,
2,3,2,qlp,1453.01,2.24848,6.58868,4920.0,51.0463,744.0,0.0,11.113,2.2538264513541604,55.10143988363583,32439.113938317703,0.0016986111269379942,198390247.0,,,
2,3,2,qlp,1824.01,2.40173,22.80811,5182.0,17.2869,568.0,0.0,9.721,1.579171389750484,52.465309100222285,18333.753667610126,0.0028616785221081973,142387023.0,,4.0,
2,3,2,spoc,1739.01,2.145596,8.303966,4814.0,53.680997,690.358843,0.0,10.692,1.9637157509538445,46.83587647265765,28996.973989617232,0.001615198761409652,159418353.0,,,
2,3,2,qlp,1174.01,2.30695,8.95311,5029.5,44.0441,717.0,0.0,10.964,2.032708976891828,42.97739699233751,34766.383462408594,0.0012361768096703857,154089169.0,,,
2,3,2,,HIP 116454 b,2.466,9.1205,5089.0,49.19477096832768,,1.0,,4.485826799648388,40.229560769461976,,,,,,
2,3,2,spoc,1798.01,2.387534,8.018944,5165.2,69.78833900000001,737.166286,0.0,11.361,2.2092790271513763,39.07427349814267,42423.72380014869,0.0009210477062837589,198153540.0,,,
2,3,2,spoc,1244.01,2.389882,6.398386,4599.0,56.459159,699.122616,0.0,11.929,2.694035157140528,38.72405978882878,48139.7031929756,0.0008044100237510248,219850915.0,,,
2,3,2,qlp,2026.01,2.27368,7.1924,5050.0,72.3112,812.0,0.0,11.384,2.1617926145328865,38.33808951408509,45256.59427726256,0.0008471271452555279,407059875.0,,,
2,3,2,spoc,2075.01,2.102872,4.798307,4065.0,47.339728,669.000109,0.0,12.389,2.5995983680662285,38.25265624911033,78976.41483762745,0.0004843554411498212,23814735.0,,,
2,3,2,spoc,2105.01,2.263623,15.915028,4718.0,23.412032,561.021527,0.0,10.88,1.7618384892749965,36.72275467379185,42832.92565824507,0.0008573487360353342,156199502.0,,,
2,3,2,spoc,1749.01,2.1057490000000003,4.489235,3959.0,36.152839,625.3963650000001,0.0,13.86,2.928390655980779,30.631964345797794,241241.43400774908,0.00012697638144869362,233602827.0,,,
2,3,2,spoc,1749.02,2.501938,9.046152000000001,3959.0,14.204317999999999,495.136387,0.0,13.86,3.1079741447306506,30.34416956612,214168.27156062896,0.0001416837767098002,233602827.0,,,
2,3,2,,Kepler-102 e,2.22,16.1457,4909.0,20.385,,1.0,,2.6047117582282784,16.273761426795318,,,,,,
2,3,2,,Kepler-81 c,2.37,12.04,4500.0,15.62,,1.0,,1.5391374893365504,14.404616515942669,,,,,,
2,3,2,,Kepler-114 c,1.6,8.041,4605.0,51.623000000000005,,1.0,,1.0657239136933303,10.894530148846249,,,,,,
2,3,3,spoc,2128.01,1.971159,16.334513,5991.11,86.279864,777.315115,0.0,7.221419999999998,1.0789555845512648,85.08470846601921,3928.898341454408,0.02165612369459332,21832928.0,1.0,1.0,
2,3,3,spoc,1434.01,2.029456,29.889398999999997,5393.86,12.020798,474.90099299999997,0.0,8.78,1.0293438872711045,71.52961327803821,18137.981165000245,0.003943636980727742,138588540.0,2.0,3.0,
2,3,3,spoc,1630.01,2.2863919999999998,12.05279,5504.0,52.439914,605.0,0.0,9.624,1.7439472594233838,63.17876689962239,13748.117415261473,0.004595448597892324,317597583.0,3.0,2.0,
2,3,3,spoc,1777.01,2.332202,14.653198999999999,5859.45,71.507681,741.665236,0.0,9.31,1.5262671254939375,52.4324658320675,13441.533731646094,0.003900779991246315,29191624.0,,4.0,
2,3,3,qlp,1451.01,2.4647,16.53818,5781.0,26.7567,633.0,0.0,9.584,1.6277452323187307,44.40862456804666,15210.274865636145,0.0029196464206164324,417931607.0,,,
2,3,3,spoc,1459.01,2.494909,9.155934,5219.0,66.150401,727.365787,0.0,11.031,2.2513062668376573,44.15762198564521,30146.768479348328,0.001464754738667756,16920150.0,,,
2,3,3,spoc,1742.01,2.196405,21.272109,5707.0,55.704942,696.775997,0.0,8.863,1.2488519330698213,40.94231268159555,13301.114297136166,0.0030781114850212776,219857012.0,,5.0,
2,3,3,qlp,1154.01,2.30437,21.747870000000002,5704.0,27.982,640.0,0.0,9.955,1.3444427484833072,35.98501018365534,31378.002997201533,0.00114682282957474,459970307.0,,,
2,3,3,spoc,1437.01,2.348959,18.840142999999998,6093.0,87.757866,780.622856,0.0,9.173,1.3503575628370927,35.206290923920015,15136.043389869259,0.002325990354089763,198356533.0,,,
2,3,3,spoc,1443.01,2.06887,23.540657,5236.0,15.766081,508.218755,0.0,10.675,1.1944183218457212,32.68104637704229,77160.85173207326,0.0004235443964579494,237232044.0,,,
2,3,3,spoc,2067.01,2.28622,8.811959,5491.0,91.974475,789.83537,0.0,11.118,1.8648160287218751,31.82125545204078,47603.396349795854,0.0006684660736854597,147951030.0,,,
2,3,3,qlp,2050.01,1.93805,13.5975,5985.0,39.1204,696.0,0.0,10.21,1.1152620776206978,31.326791907012247,57670.81063998438,0.0005432001312166873,316468545.0,,,
2,3,3,spoc,1740.01,2.461646,19.428419,5366.0,27.174515000000003,582.317982,0.0,11.315,1.6629103221316388,30.329705573996968,71774.84577906289,0.0004225673388049871,174041208.0,,,
2,3,3,spoc,1269.02,2.315918,9.239092,5591.0,82.175833,767.901965,0.0,11.618,2.4826751310437345,28.820895630485843,42566.71526305611,0.0006770758667277214,198241702.0,,,
2,3,3,spoc,1438.02,2.31927,9.427131,5374.0,64.098036,721.6571700000001,0.0,10.957,0.23066984768905346,22.516986749077272,2682429.2029120736,8.394252017772768e-06,229650439.0,,,
2,3,3,spoc,1734.01,2.500865,28.872259999999997,5773.0,28.023203000000002,586.831061,0.0,10.899,1.3937478921805349,22.058759806177115,69653.26503561954,0.0003166938376097176,224596152.0,,,
2,3,3,,Kepler-11 f,2.49,46.6888,5663.0,19.53,,1.0,,0.3656190255526801,15.04344604641701,,,,,,
2,3,3,,Kepler-19 b,2.209,9.28716,5544.0,93.537,,1.0,,2.667781510238364,13.371355055869591,,,,,,
2,3,3,,Kepler-10 c,2.323,45.2946,5708.0,18.3,,1.0,,1.4103977307428006,11.586632506219745,,,,,,
2,3,3,,Kepler-307 c,2.2,13.0729,5367.0,44.0,,1.0,,1.0540640290496563,10.93992001836191,,,,,,
2,4,1,spoc,1634.01,1.830385,0.9893299999999999,3455.0,122.215026,848.009858,0.0,13.217,4.314690965379168,104.56491829997569,61462.54447249307,0.0017012787088040691,201186294.0,1.0,1.0,
2,4,1,spoc,1724.01,1.980636,0.685081,3541.0,170.829533,922.062773,0.0,14.736,6.4878371494560705,89.88009100755097,110131.1174672783,0.0008161189414450078,81212286.0,2.0,3.0,
2,4,1,spoc,1289.01,2.201489,0.581322,3446.0,194.51781599999998,952.488181,0.0,15.73,8.098927977816802,84.92031650464857,176544.76836818704,0.0004810129311084758,408203470.0,3.0,4.0,
2,4,1,spoc,1285.01,1.866263,1.2284389999999998,3526.0,118.280235,841.1003119999999,0.0,13.152,3.8036741382953347,81.74317169319364,74490.91668450998,0.001097357575010105,274662200.0,,2.0,
